9d71f4a04676784f,raccoon,56,190
bce8f75fdbae0eaf,raccoon,202,201
1e98815a40040486,raccoon,150,204
fd61484f0a450cc8,raccoon,120,137
a3ee72a9694ac177,raccoon,55,62
f2db234c74705574,raccoon,201,51
5846abc4b00d5cd3,raccoon,45,43
f5fe29aee9f038e6,raccoon,74,170
5b5963b80e3fa2ae,raccoon,60,47
83450fe1e3472f3c,raccoon,59,123
ff77bf4eeb5581e3,raccoon,179,50
9ffda8bc3f044148,raccoon,45,43
bb46940078f23762,raccoon,148,55
b308b5fddfdea7f6,number_two.,174,95
29e7007b942fa8e1,number_two.,221,63
98ece3463ec6f4ee,number_two.,33,221
ba84e22e15859b4d,number_two.,214,123
5f30f3b2770621f8,number_two.,192,180
599b5e06bcf11c2a,number_two.,213,46
27c04ae11350ad10,raccoon,180,106
226c99ae231518ff,raccoon,200,155
7b1e296554c9ffe1,number_two.,47,212
2f8198a75683440f,number_two.,183,222
fdde2d77c25d9d23,head_of_the_animal,180,177
8d87c0e873950cf1,head_of_the_animal,188,140
645b88cad00e9825,head_of_the_animal,78,59
4ac71a1fba7e2ed9,head_of_the_animal,109,210
a8a664422decd110,raccoon,179,86
ef5739a667310d15,raccoon,225,141
72e7b9c1bb972206,raccoon,202,100
70134b932d997c45,raccoon,186,124
1f3ae7f0bca0aa82,raccoon,144,94
cbbc1ca4136cde09,raccoon,80,67
3282f8b59545ec3f,raccoon,118,93
fb75434f2d4bd49e,raccoon,126,197
5533d71a14818761,raccoon,179,51
43c665ec252bf9ca,raccoon,137,111
fcac982ceeac4c75,number_two.,74,215
f8cfe08bf89e600e,number_two.,98,35
8783a84704fe788b,number_two.,203,152
8bb548385988cc02,number_two.,45,125
5bbe451fe0f7b7c1,raccoon,60,205
b46ea67ee965a055,raccoon,42,48
7f5bd5d549bed933,raccoon,48,191
7eeccb9d762eec5c,raccoon,59,39
142fd9da62d8ab27,raccoon,205,52
985e0d45cc323f89,raccoon,68,165
86d5c62ea7ee95fc,number_two.,161,92
52e6960007b7b0f9,number_two.,192,71
c66f039e7f34fa52,raccoon,209,130
456301feebc6d17,raccoon,114,206
b9a2805bc852dbc7,raccoon,89,42
c81cda79e73cfaa1,raccoon,181,202
6d3ae541f2dc0392,number_two.,115,47
a258ca6ee3f94b6e,number_two.,52,96
61a4823edf4c55d7,raccoon,51,188
ce67836ea8e079f7,raccoon,50,168
1299a1206764cea0,number_two.,89,202
50bab1f42b93e55e,number_two.,155,154
44bd51602ac833fa,number_two.,38,218
ff2ed2acac222da3,number_two.,211,46
b087eed46452698f,raccoon,107,213
56dd7dfd725b45a0,raccoon,202,45
6bb4292c95636fc5,number_two.,55,192
af15bacaf43771be,number_two.,44,224
68d1e24554f2fea1,number_two.,173,121
2dea13d69a7fa688,number_two.,117,114
c28ce92d5c4d107a,raccoon,78,81
2fc64755b74dddf9,raccoon,201,208
82f540984bed30a8,squirrel,206,47
3ef10eb00ad57a77,squirrel,127,45
fb18117f075a112f,raccoon,67,59
5418d3123d6fc6e2,raccoon,66,213
4d6c32585fd11e6a,number_two.,133,219
5e8dd70fe1e5e45c,number_two.,28,162
2205830a175bc51c,raccoon,70,59
3b7b0bf15a7a2e8e,raccoon,186,44
e0f27550b4ee7607,raccoon,106,126
7fd59569c139ebf9,raccoon,93,150
d2666566511e568e,head_of_the_animal,155,197
d098e55e0e7e1d1c,head_of_the_animal,57,111
e090b42fa7e860bd,number_two.,158,126
fadc83eaccbd3631,number_two.,211,210
6f36f7e141728d89,raccoon,149,49
b387cc95894fb5cb,raccoon,29,198
20e4f7be7137f490,head_of_the_animal,131,197
2325e52cb125575a,head_of_the_animal,125,76
2f22fe5531594321,raccoon,142,175
f50e7227a8517be4,raccoon,200,118
21e66b1820cfe60e,number_two.,114,80
6879d330391eeed6,number_two.,181,176
dfe97438547173cd,raccoon,205,182
f0dd1d502824b1eb,raccoon,56,52
f56411396bdf0956,raccoon,82,55
4e429677ba21dadb,raccoon,179,185
6d3cc29330133aac,raccoon,211,205
c33f97ebdbe18b40,raccoon,54,199
809bc282e85db8f3,raccoon,53,164
50600f0e89a10e88,raccoon,43,113
7f63b67a5673b38e,head_of_the_animal,86,185
f8342a178db1b7bb,head_of_the_animal,154,178
6ce2df70e99d372b,raccoon,79,207
c6883ac6508289c4,raccoon,70,101
b2219fc21e68984,number_two.,40,119
438f5fd7b739af64,number_two.,91,232
1ffef753aecf2219,raccoon,45,56
5ae2f91a39b8cee0,raccoon,218,54
192804767aae033b,number_two.,68,60
c15ccbb872dde73e,number_two.,212,156
f5770ea3789ace79,number_two.,105,158
aecec57ac554c1a3,number_two.,134,239
685d02d662b49f7,raccoon,207,207
f2a60c8ed4600754,raccoon,189,204
485eb334614bec2,raccoon,136,133
c1a07594e0812abd,raccoon,130,115
74186ade9d0ff719,number_two.,161,187
3795ed6e31a3e399,number_two.,218,39
b224761678f3c0d7,raccoon,86,209
dadb1c0c1eae2fcb,raccoon,37,102
98e85443ad2b45bb,raccoon,165,42
9021a5be0057506e,raccoon,62,135
e80f52b407dfd9bb,raccoon,118,121
cb1678182b9f067d,raccoon,204,180
22041675122f4703,number_two.,33,88
7a14b9eb01846253,number_two.,220,40
33eed8e93db5da3b,number_two.,229,212
a8ec6111eb2fc367,number_two.,215,95
4cfc0d8f62e8b2d6,raccoon,173,198
5fb197cf5772716,raccoon,188,196
a3944940349c3990,number_two.,74,189
3bcbd9a51418bc71,number_two.,216,148
cb30387981829258,head_of_the_animal,188,163
5b6efecd50786a6b,head_of_the_animal,137,68
a61219c878c72fe8,raccoon,207,78
7d03a6c1568aad31,raccoon,162,46
dd7a1e5b61911821,raccoon,73,66
6b89f9f236ac26bc,raccoon,59,214
3377d379965fc392,head_of_the_animal,118,147
ed129030c5fb482,head_of_the_animal,78,128
bdc907d0ab6353c4,raccoon,200,207
82af157e4523e7a9,raccoon,211,62
eadd8afc76a60b46,raccoon,181,58
9c78b0d28cb68222,raccoon,172,172
64563a554f1929dc,raccoon,72,49
16d18b34ed4025db,raccoon,119,213
8ab101e80e442d71,raccoon,129,180
370020bd9cf1785e,raccoon,207,66
1518e3faf6e47d05,raccoon,49,51
162ae0741b577f08,raccoon,61,187
c8ddeae5ae8b7bbb,raccoon,42,209
feca09d1778f2058,raccoon,136,114
12d2017b7733c804,raccoon,124,147
1d7e6790ebbb69f3,raccoon,174,204
fd65264bb89d41eb,number_two.,195,193
bc9a29b88aa41adc,number_two.,37,115
483ce8f7ede375a9,raccoon,188,41
7cd67802b75cd7c0,raccoon,51,55
48ddcc801c44eefb,raccoon,210,152
e001faefac62e0b9,raccoon,141,201
36a4a0e078e58136,number_two.,48,169
470f3edd68978740,number_two.,144,116
a1de9f31197a97d2,raccoon,44,217
b37309714f3cb1cd,raccoon,107,199
54a66742183ca37a,head_of_the_animal,207,109
d079249c9b701aa9,head_of_the_animal,122,197
34f0ba85ae9851db,raccoon,48,165
d3d8ab2f0cceabe3,raccoon,178,207
f8b228dc2f7a612c,number_two.,142,149
1d5228b590af839d,number_two.,110,216
245d6fa3f067b9e5,raccoon,175,206
659f02a3877b53ae,raccoon,87,165
e1cbf4a8c0d45849,raccoon,127,122
919838a23a9f5bd2,raccoon,86,173
1e370fa7933a6220,number_two.,102,212
988d3d8b5ce8892,number_two.,160,114
763bba9668937828,number_two.,37,216
2f19e39e4f868bc8,number_two.,214,179
b9c21097f4452bab,number_two.,35,44
71cfd2fdd9026ad2,number_two.,198,9
27640d925e5fd377,raccoon,51,56
585161bdc26ef612,raccoon,93,43
12f4f112db3bb971,raccoon,206,213
47fd7f3ffc022584,raccoon,210,176
37ec9983baab0939,raccoon,118,148
714d8ff3f359e5a6,raccoon,98,65
5412e38caf778fc5,raccoon,167,70
d6a02bb3f88b68d9,raccoon,220,38
38858262ec1f0f6b,number_two.,147,218
daf26bbbc9c45811,number_two.,67,83
d0bf5459c1285fb2,raccoon,49,187
fe568d66cf368e33,raccoon,51,204
b5f10a8bac89514c,number_two.,219,65
6f728cc3dd22baea,number_two.,223,61
d63e8f7b7ee895f8,number_two.,102,158
da2eacf17cfaf6fa,number_two.,177,211
b5f10a8bac89514c,number_two.,219,65
735f58561a8daf23,number_two.,226,78
3fd609427afde2b6,number_two.,39,217
5bc4542444a105e1,number_two.,174,197
d7b1e15dbf83982b,number_two.,155,43
d1b6d61b7b924d24,number_two.,201,214
55b11aeb3439002e,number_two.,188,44
3a5c5862a9d7fbd5,number_two.,123,209
a0476deada302afc,raccoon,217,143
bd60fa2ac73ad7b,raccoon,190,96
b91ec7d58cc891e1,raccoon,44,138
69a27921fd40450e,raccoon,140,115
1b1ab7644fd88134,raccoon,126,113
c00a95d7e4c0f3d0,raccoon,59,68
9d40241c1c2a8b48,raccoon,102,44
e00a0a27fcec520f,raccoon,129,54
2dd5f55dbf51beff,raccoon,207,46
f9e7d7694e6a5ac8,raccoon,128,67
2f22fe5531594321,raccoon,142,175
bd0da48e833609d2,raccoon,191,42
de11f78e14a5a1bd,head_of_the_animal,73,131
f1fb5d26a8415b55,head_of_the_animal,125,100
2c8f85c51a449e9e,raccoon,131,172
4fc7de4b9dfec697,raccoon,58,211
4ebd0bb2e1e586a2,raccoon,67,210
185eff9995ce0cc7,raccoon,218,59
8dad873e07ca7883,number_two.,126,153
7ba5d18b2b5f7ac3,number_two.,67,41
85541672d4bc5eac,raccoon,46,198
16b03ca692b8e7e,raccoon,201,161
8c394a4a3609a8dc,raccoon,200,116
5c1948e5cc6856d5,raccoon,209,45
c13f5c24dcd577e5,head_of_the_animal,184,116
6bb15e1c1e1ad074,head_of_the_animal,80,113
139bf164c59f697a,raccoon,189,215
4a2238f4c1dcda2f,raccoon,202,203
6eb03bdf7a8a7450,head_of_the_animal,73,91
9525ff5535e63355,head_of_the_animal,163,56
de18d2261e7df0cf,head_of_the_animal,65,148
98b376d309f52b5c,head_of_the_animal,126,200
2b364804c971459b,raccoon,55,114
ef4d9bf45f97b639,raccoon,48,153
4c96a2580704472c,number_two.,37,127
ee32385e4bf2171c,number_two.,177,101
d5f39cb3bb5ef317,head_of_the_animal,199,143
8262375a5b34d2d1,head_of_the_animal,93,46
9a1963948d5be7af,number_two.,48,182
db3e088d42031e77,number_two.,239,30
e54529223442a562,raccoon,133,188
2939e99a108ba713,raccoon,39,113
23de351fe88d9907,raccoon,63,141
e862ca7536006840,raccoon,131,56
775dccc0bb026b32,number_two.,176,180
43e4dad467f87b2c,number_two.,164,35
84c7fc963bdb6c86,raccoon,174,204
e6a735e755363300,raccoon,136,116
a472057245f573b7,number_two.,219,99
6119291e8de6c9ee,number_two.,166,82
8f9121b67fd6f524,raccoon,170,190
d0865c38114faeed,raccoon,198,169
960282ad5128e246,number_two.,182,83
cfdf7e1a81efd60d,number_two.,34,67
b8b5249bf56815b5,raccoon,60,209
74fd35751f6b0383,raccoon,208,121
27640d925e5fd377,raccoon,51,56
51a9165ba914a164,raccoon,97,138
a1b00ab45ce16546,head_of_the_animal,75,187
54ddd0b1d4b7b2c,head_of_the_animal,75,72
81ed33ec6b3caaa6,raccoon,200,125
b27d3fb9e7f367b,raccoon,196,49
e5a9949072b9affc,raccoon,204,193
f03aea52abe3a7e4,raccoon,189,213
cc99269b0a53787e,raccoon,141,176
e63d12edec9402b8,raccoon,42,210
d22a5dd3bf5ab68,raccoon,35,114
e78db70606a674d6,raccoon,87,189
5e5a13ccf899b75b,number_two.,27,56
2a531adde94e7735,number_two.,176,134
e789c73a9b1022ee,number_two.,93,106
112fddeef7eec8b4,number_two.,44,44
a84c389771f8c049,number_two.,39,118
7e7b960e930e90a,number_two.,136,34
22ee4c42ea761fd5,raccoon,38,125
35ee555f3bf1fe47,raccoon,153,164
1e6500d46ace3e20,raccoon,44,204
a473060774ccefa6,raccoon,46,211
b31da340a64d579c,raccoon,148,121
a519a85ceadda5da,raccoon,40,47
69208a1c9f5cccaf,raccoon,44,182
4e429677ba21dadb,raccoon,82,55
c1c515bf857e1a4c,raccoon,194,83
3ca0826ba7d85b66,raccoon,74,93
4f44bb64fc64fd0d,number_two.,160,218
a9e79aca15f160e7,number_two.,176,61
b0bd209cb0f1f423,raccoon,29,51
fdf7d3951954b05a,raccoon,50,173
44fbc1c9e054ce69,head_of_the_animal,110,207
26fb40496babf619,head_of_the_animal,163,62
e7ede08c28a4bdfc,head_of_the_animal,142,166
85ba1150db70b283,head_of_the_animal,134,187
e54a69996817a0c1,number_two.,48,197
11f303cd5aca0d95,number_two.,139,217
af14141a7a790b20,raccoon,78,196
71d90cfba89f7220,raccoon,48,142
a3c9d6fe789c2511,raccoon,200,180
50ae34e9483b6559,raccoon,73,171
36f8136514b47bad,number_two.,79,149
a5315fbdd4cb22c,number_two.,164,43
1b3c35cf668e7fcb,raccoon,121,181
a2ec55c3fcb5dae8,raccoon,53,42
d2b5f8d58765d2c5,number_two.,31,35
31b87d26ee51472,number_two.,186,57
447b18e0e0d5c9e8,head_of_the_animal,179,158
ce80d68c20e9ca5f,head_of_the_animal,110,189
3e3c7516c61fdf33,raccoon,181,207
da8016ab29a2e973,raccoon,206,200
f88cf7a0605feb4e,head_of_the_animal,105,164
cc07106293861b4b,head_of_the_animal,73,211
b4e940ea34f5498,raccoon,65,206
7a3958e43594e0cb,raccoon,177,123
a1446f59aa3e531c,number_two.,45,140
9fa61302679b64ee,number_two.,61,42
3e699e7080bb1d8c,raccoon,59,48
617f6ce615aa66b9,raccoon,45,85
215a36b106ff4167,raccoon,128,163
4c713ee56888ee36,raccoon,57,52
b8727a528905763a,raccoon,205,50
937c55f259d358f3,raccoon,46,125
c68f97ca89f71276,raccoon,41,117
6a36fe7eabd18e87,raccoon,131,107
7d2011b94ee3aae4,number_two.,104,43
c05598bf5513b026,number_two.,161,81
e504ac222221bf93,raccoon,57,48
63449163346bc698,raccoon,173,164
812c6830b6124790,number_two.,158,140
8bf3c0678931639e,number_two.,193,78
182c8bf15e94a71b,number_two.,121,88
d4cbbe0acbe3ee4c,number_two.,210,151
4137945e936439c5,number_two.,219,109
d0dc162c77b7a1ca,number_two.,177,50
47f1bcdc4e64cea3,number_two.,120,223
767d2b56f4e532f,number_two.,150,161
1c78bf880f20055d,number_two.,37,182
5ff5f69b957b2b23,number_two.,163,215
1e369fb674ef4240,number_two.,178,112
ce333f7542910d7e,number_two.,178,172
fbd075849a65b43f,raccoon,89,170
f6abfd0760bcade6,raccoon,59,74
6d495e0645ef585f,head_of_the_animal,102,194
e1fac7ef7b7caacf,head_of_the_animal,177,161
e01a5cf23f3039e,raccoon,115,127
70481aa62fd4f8f4,raccoon,79,55
8f5d9b3bdecc7f77,number_two.,222,221
4112f0c0e5a77bea,number_two.,39,38
43746e9594e470fc,head_of_the_animal,96,221
c6e7c9f342260a3f,head_of_the_animal,60,145
ec119ce3894e6386,number_two.,35,39
e1eda20a3e003bf8,number_two.,96,126
393c919271b74ebd,head_of_the_animal,124,60
e2106757b8f67d0,head_of_the_animal,145,195
4d5da57941a656eb,raccoon,205,113
6fa59bb9cf11d2f1,raccoon,201,101
9c0997bca9618b88,head_of_the_animal,224,165
2871aa7db1a48aa7,head_of_the_animal,115,206
b3180694a12b3b07,number_two.,95,81
26487453432f4698,number_two.,35,218
ea69abc4b5ea6934,number_two.,81,77
7f9d58c09eb8d7c4,number_two.,191,62
2939e99a108ba713,raccoon,39,113
a1964e35ac05cb13,raccoon,213,126
917d396f8f6b8f39,number_two.,216,216
e9d408bd5060bdb9,number_two.,200,69
1a2570a480e40525,raccoon,91,207
56a5eb12ba27a21d,raccoon,45,183
7f8831c0b960a02a,number_two.,87,38
c7f73e6f677a1e4d,number_two.,142,45
29a5c070f386e7d8,head_of_the_animal,193,156
99905c80a0f8240d,head_of_the_animal,39,143
29fafb092ead2a,number_two.,46,213
7e9534ab614c18cf,number_two.,224,224
1bcb1ad9f5e145b1,number_two.,105,158
f5770ea3789ace79,number_two.,208,181
ca34f31b89f2763d,number_two.,78,88
ad59890939164ba0,number_two.,212,199
1b3c35cf668e7fcb,raccoon,53,42
f0accf0e69f87621,raccoon,203,119
632bc2be75733f5d,raccoon,194,74
ca6bcb6d32f2d620,raccoon,87,212
55a9b3087d6be5f,number_two.,147,114
1bcb1ad9f5e145b1,number_two.,208,181
9098926f5da1402b,head_of_the_animal,147,50
d1d4adde8e2636d4,head_of_the_animal,124,190
65acdea30ae5b30f,raccoon,92,205
4f8c57cf7d5d4755,raccoon,43,210
5c47940b87fc82b3,number_two.,152,42
934cb1734df7dc61,number_two.,195,76
a5e2edd1d7d3dbc3,head_of_the_animal,63,95
96990883f462fef1,head_of_the_animal,64,108
2939e99a108ba713,raccoon,39,113
f2a7d678cb8508f2,raccoon,46,198
510e67692f08d499,number_two.,22,226
6e4c3bcbbad32a4e,number_two.,157,200
fbe8ecd58b2b714b,raccoon,183,174
122535f95f619662,raccoon,48,194
bcbfa2900e2d3960,number_two.,85,216
8c0ef805c1b21228,number_two.,216,43
895c9c52ff3431ff,number_two.,48,116
ece387549d255de2,number_two.,112,216
4c77ae65d05d8371,raccoon,43,48
17580bdf01cbd41b,raccoon,119,106
560cf4c0c72e5ea0,raccoon,44,49
92d5d5817cc583b8,raccoon,107,138
2939e99a108ba713,raccoon,221,210
ee4e39ca85874d69,raccoon,39,113
73538029c9fc6a41,raccoon,167,211
6b4a9a04216a1976,raccoon,126,195
389f89ee48b46d1e,head_of_the_animal,101,33
9397c7614a595f7a,head_of_the_animal,107,47
dab4bf3007dfc195,head_of_the_animal,72,99
8e227d1af0f5e864,head_of_the_animal,55,97
142aba7b439b4210,head_of_the_animal,156,76
b7812c8f3e331979,head_of_the_animal,162,121
fcb61835a64667ff,raccoon,77,52
7dc0952f24004d01,raccoon,42,63
e72f61badd40df9f,raccoon,54,198
96ba93e1ef0fdb28,raccoon,114,136
ccbbc401354b12e6,number_two.,222,169
1da8f5cc514b878f,number_two.,162,30
e2106757b8f67d0,head_of_the_animal,145,195
2fb770ce0bea22ff,head_of_the_animal,54,162
63fb6e7cde22b736,head_of_the_animal,172,71
942468461ab3cacf,head_of_the_animal,63,92
cf485c69e2be3e56,number_two.,62,37
87e73542e8a03f07,number_two.,111,173
efd0305beff5f08f,raccoon,136,45
329bbe6fb26c7a82,raccoon,150,123
29f2debd8d9ec4ba,number_two.,174,95
29e7007b942fa8e1,number_two.,113,85
bcfe857887965f46,number_two.,37,141
f9afd48cd50cbac5,number_two.,179,220
2a3a44c5314179e0,raccoon,202,60
3f4782113b668426,raccoon,90,200
2939e99a108ba713,raccoon,39,113
5aaa6d9a067a5b79,raccoon,55,69
c3888ef943e4249c,raccoon,206,92
9038ec2137ab7a79,raccoon,215,150
677866aa48b583fc,head_of_the_animal,108,157
7d122ce8665027ee,head_of_the_animal,220,165
40e6573158cb0b26,head_of_the_animal,128,175
20db33221806182b,head_of_the_animal,75,216
c190b76b6cd3e988,raccoon,136,140
4723b94aa604d3c6,raccoon,186,210
65be5b4c776ac60f,raccoon,44,85
df3efaea0bb7b3f7,raccoon,41,89
e683fbbbfc99ceec,raccoon,208,103
d983de54143ec4cd,raccoon,86,188
e3383146f1fd74f0,head_of_the_animal,129,188
e2d713b3c94dbae4,head_of_the_animal,138,173
62964b096683694a,number_two.,156,39
55b11aeb3439002e,number_two.,123,209
36b50668deeaa496,raccoon,15,18
55468a0c49952d55,raccoon,186,84
b69e31148b89e253,number_two.,124,74
5f30f3b2770621f8,number_two.,192,180
28644dba139e66c,number_two.,90,118
851854592311dfe7,number_two.,187,100
ca086d4704e6832b,head_of_the_animal,174,130
4a7574d0bbc5b1d1,head_of_the_animal,51,152
d78cfd935d04113b,head_of_the_animal,133,177
73e85500f4f13ac7,head_of_the_animal,135,190
814149a8dc833356,number_two.,53,104
4ed185f063386440,number_two.,152,173
508a86646651c39e,number_two.,48,131
4cb8babe88662e9b,number_two.,110,45
80bacd6f7ea021e4,number_two.,100,51
c7e7e94da805318a,number_two.,47,220
3945518edf8b182e,raccoon,205,60
4cb2c78559f07cb8,raccoon,99,212
4af18a6ef7a9e865,number_two.,24,232
4c1eab8c430805d7,number_two.,213,225
bf5103f5fe700e82,raccoon,50,121
9cd4a90ee612b3c8,raccoon,130,136
89b05781126d2f29,raccoon,86,214
6635c6bc79d57bae,raccoon,202,195
ac718f9432baf546,raccoon,119,58
442aea3943ebce3b,raccoon,43,204
89431f72ba25431e,raccoon,187,48
7a2a2b08485c1a7b,raccoon,61,205
fbbb84dea3ace74c,number_two.,201,179
64f31040f5ae7b2c,number_two.,196,142
f6b37e3b9d131d26,head_of_the_animal,186,116
222467d794afe1e4,head_of_the_animal,112,159
b7ade701c1bfbe80,number_two.,150,42
fdea1fa1a8d59a78,number_two.,41,192
606d28cf9f1dd82,head_of_the_animal,182,167
215eee6182506bfb,head_of_the_animal,153,29
3786896bf80c8b7,number_two.,22,230
ba61319b39cfcc49,number_two.,214,139
5c47940b87fc82b3,number_two.,195,76
f9f5e16b9d1be59d,number_two.,41,44
5cfce3086293ada1,raccoon,197,199
addd214830277952,raccoon,142,140
db0c0c07b5098473,number_two.,67,214
da5de4cd4a4e1354,number_two.,34,35
ba305a67820388cf,raccoon,165,61
267d3b916a1e67e0,raccoon,209,59
1b3c35cf668e7fcb,raccoon,53,42
a35d8c50992da7be,raccoon,101,205
e1c0f80fee6bf917,raccoon,208,58
6a653fe33ede79f6,raccoon,137,130
30ee9e58a421ece9,raccoon,169,127
34108504ea7542a3,raccoon,197,48
992f58023710e50b,raccoon,205,183
89703ea5d659ad22,raccoon,65,203
6e901e975747944f,raccoon,120,73
bd41b195b2a74c88,raccoon,184,161
e3c39b028f6f9c55,raccoon,43,47
b9dbfb5f72c487a0,raccoon,88,114
44547e5d96f10dbe,raccoon,169,71
1bb70c585feef202,raccoon,130,130
e10300a05efa0da8,head_of_the_animal,39,101
d9501d81adb548bb,head_of_the_animal,64,156
caf98a47c195ce0b,raccoon,61,50
bbd04aa246c59eef,raccoon,207,80
ffd4e9db53a6df0f,head_of_the_animal,92,146
b87403203a659a90,head_of_the_animal,84,82
b71cbdad12f19f46,number_two.,221,116
54e3b6f7431bd3c0,number_two.,94,122
bba190db4b6053f,number_two.,181,154
750fb15ec70c7e1c,raccoon,153,133
5647f9c390e7bc1a,raccoon,58,179
8bb548385988cc02,number_two.,45,125
5ecf93ac8ef76b93,raccoon,204,135
72b9c6c7abb55afc,raccoon,79,55
fa0f3cbf6c5efd74,raccoon,121,45
8cb188e9ce8451a4,raccoon,189,90
e9515a9f47976064,raccoon,209,166
33d6e19bf9033453,raccoon,205,72
c277d279a9168b0d,head_of_the_animal,141,189
cbd8d8fc43128710,head_of_the_animal,112,151
84226d448a2e5b4a,number_two.,47,64
43775d50fa41c651,number_two.,153,216
263c7122eb9162ff,number_two.,120,216
cc6bce63628a7cff,number_two.,38,127
c0ef7c4bc74070a9,head_of_the_animal,53,124
bbcd2fde08874407,head_of_the_animal,72,133
7449fafcfc83cc0,raccoon,81,202
f99b50df3219862a,raccoon,49,118
c093d185db04cec9,raccoon,85,211
78c223ce85ab849a,raccoon,129,213
89a9fa9b2f5fbaa,number_two.,47,71
58c21dc0560ad522,number_two.,153,90
ce36f8e5abada7c0,head_of_the_animal,123,169
61785d33c81ac810,head_of_the_animal,61,149
9af6c29a04481f84,number_two.,219,159
92edd3300cd014ae,number_two.,222,31
3cbcdc97d821105,number_two.,108,196
bdd593eaad746ff4,number_two.,220,216
173d9bad1bf88a3a,number_two.,222,91
41738db028f31769,number_two.,39,164
f5ea84e3ba50376a,raccoon,118,184
b66f5e7cb6fc8245,raccoon,173,46
952ba72e30d0ede,raccoon,121,124
b966bd4e21bd0157,raccoon,70,71
8db0ba7355c899a3,raccoon,117,209
379d6511a6a18be8,raccoon,66,85
1423dec02ff357ee,raccoon,22,238
ee7dd7dc262916c,raccoon,87,42
1c323ed2758fa633,raccoon,205,59
84210cb1215158b9,raccoon,139,159
4fa41a9e18d9cec2,number_two.,201,70
3fe8099c76a38e9e,number_two.,102,197
55dd55245e4aae50,raccoon,201,55
c1d8d4f43c0ffced,raccoon,195,131
2939e99a108ba713,raccoon,64,55
c486e4e1aed5d1c0,raccoon,39,113
ffdcd8069c970b59,head_of_the_animal,103,210
e8f723dadc65a6b6,head_of_the_animal,101,73
9701c756b726dc6d,raccoon,45,54
9281515291a71d67,raccoon,193,63
520961cb62b4e7ad,raccoon,39,42
2487d630589b02d0,raccoon,53,96
da98c8ea3e9c8e2b,raccoon,212,104
64a3196f412a79a7,raccoon,44,209
1ca2379abed62836,raccoon,126,125
95df9c84f94fb638,raccoon,198,116
c07d686981a95172,raccoon,53,202
f57260a54ec9a6f,raccoon,203,211
33d921753012a3c,number_two.,218,176
5ce4a56adee49e99,number_two.,225,49
21627dfc955e4a9f,raccoon,208,120
4cfe5406d42a1737,raccoon,62,61
3b70c207220936d6,number_two.,49,163
5c787ae34e919491,number_two.,40,97
d3d898566574b565,raccoon,73,181
aec9eb9ac5f3ea39,raccoon,120,138
af164d0d2dfeaccd,raccoon,200,53
f4a014236308d236,raccoon,141,74
273456e931b7546d,raccoon,90,54
b1f4c75cf13b450,raccoon,127,192
afb66890d6e49807,raccoon,143,146
273456e931b7546d,raccoon,90,54
9884a8871e66a2bc,number_two.,173,94
ec119ce3894e6386,number_two.,35,39
2fef57262e88a235,raccoon,147,128
e208a86d5ba2bc4e,raccoon,184,52
902506cf5ba088df,number_two.,136,113
a9d67be0282076d4,number_two.,77,222
273456e931b7546d,raccoon,123,168
19ad9ddf7df594f6,raccoon,90,54
895c9c52ff3431ff,number_two.,112,216
d9484fc9faf8b5f3,number_two.,215,73
f68a5a5d49caf5e8,raccoon,213,76
465c8fbec387afbe,raccoon,100,119
32a55e2aa4c02f8c,number_two.,178,44
6376af196ebd4ca2,number_two.,35,219
532af24b371dc544,raccoon,48,44
22dc6ede3bdb8424,raccoon,46,73
c02e9c73f9b5d475,number_two.,214,43
6c458e2fd121fd3a,number_two.,145,80
bcc5fe14a6201eee,head_of_the_animal,123,38
70b908b857eceea8,head_of_the_animal,97,117
96f2acf0543d813e,head_of_the_animal,183,38
dcec8b02432572bd,head_of_the_animal,198,126
c3a0b854730fbfa,raccoon,58,106
4e7d4035c864fbc7,raccoon,167,47
eded6462f435a01c,raccoon,208,50
84ea04dbfb59cb2e,raccoon,64,203
c5ac05ab4e2f8d52,head_of_the_animal,103,57
1eff540a53fa06f5,head_of_the_animal,95,202
442bca2c6bbe8d4,number_two.,205,166
cab3ead35e59b999,number_two.,91,69
6cf5d2a4a8cfba59,raccoon,50,210
3149d27b38ce0cc5,raccoon,101,133
ec45d5834675a748,raccoon,213,58
1b7b2c808d349550,raccoon,200,207
8de56b9c44dba02a,head_of_the_animal,95,61
6dade689699d9dec,head_of_the_animal,141,194
c79916836daf1916,raccoon,69,132
8de21cfd0d0c12c7,raccoon,190,144
3e61ec4258595e13,raccoon,187,207
40c3bf7126ea03f0,raccoon,170,211
c035966162d0a26c,raccoon,71,60
b1f9ffefa72c2651,raccoon,186,127
ba0060ac8976c223,number_two.,222,33
1f1f6b003fa70896,number_two.,72,219
adbd1e6c9b7a3dfd,raccoon,69,120
3094b49b046b2e44,raccoon,156,210
b00de7f8257263ed,number_two.,42,42
aa78df61c17c2d53,number_two.,95,119
a9c44cd8453f1eb1,head_of_the_animal,157,82
78f8bee07fc48c08,head_of_the_animal,103,73
fd82d23c53d6e50,raccoon,138,95
a32d79e832cf2e7f,raccoon,104,134
458dc9dceffddd17,raccoon,125,147
8d82c3a3b89e279d,raccoon,96,167
195fb622f317720d,number_two.,31,44
ab5f2742653b8973,number_two.,218,41
b8ed7b2041fb461f,head_of_the_animal,90,49
198ab6ac0624150b,head_of_the_animal,101,190
bf24bd589ce2492,number_two.,57,174
